,id,url,date,content,username,replyCount,retweetCount,likeCount,quoteCount,hashtags
426,1.37514E+18,https://twitter.com/MyBeautyBunny/status/1375135903782424582,2021-03-25 17:22:02+00:00,"#makrotekspartner Maybe it's because I'm a Taurus, but I am obsessed with big, clean, comfy towels! These 100% Turkish cotton towels are perfection.

You can find them on Amazon - use my code 10BUNNYM for 10% off! 

https://t.co/nqxBnFAcsW https://t.co/THYBnX5vxh",MyBeautyBunny,1,1,3,0,['makrotekspartner']
427,1.36753E+18,https://twitter.com/MyBeautyBunny/status/1367525419122110469,2021-03-04 17:20:41+00:00,"BIG news from @LeapingBunny! China has announced that it will be ending the requirement that all imported general cosmetics undergo animal testing from May 1, 2021. There will still be lots of steps to take for companies wishing to register &amp; sell in China, but this is major! https://t.co/QlR1ttqBYu",MyBeautyBunny,2,3,13,1,
428,1.35487E+18,https://twitter.com/MyBeautyBunny/status/1354865467043667970,2021-01-28 18:54:34+00:00,Thanks for the feature @k1mk0h 💖🐰 https://t.co/HZ0zqXHTtg https://t.co/JYLSu7ihue,MyBeautyBunny,1,1,4,0,
429,1.33541E+18,https://twitter.com/MyBeautyBunny/status/1335413158853431296,2020-12-06 02:38:02+00:00,“I was excited to see that @eos was recently added to the @LeapingBunny cruelty-free beauty list! I bought the eos Holiday Shea Better Hand Cream Gift Set from Target to try it out. ” https://t.co/yDmNknONtJ https://t.co/bCvGxpnEMq,MyBeautyBunny,1,1,11,0,
430,1.33526E+18,https://twitter.com/MyBeautyBunny/status/1335262161891942400,2020-12-05 16:38:02+00:00,"“The Lip Smacker Best Flavor Forever Lip Balm Vault is a fun, inexpensive holiday gift for kids or adults. Who doesn’t love fun flavored lip balms like Cozy Marshmallows or Gingerbread Girl?” 

See more #crueltyfree holiday gift ideas: https://t.co/yDmNknONtJ https://t.co/3POV4xWDkG",MyBeautyBunny,1,1,3,0,['crueltyfree']
431,1.33495E+18,https://twitter.com/MyBeautyBunny/status/1334952297571491842,2020-12-04 20:06:44+00:00,"So many gorgeous shades in the @Orlynails Nail Lacquer Metropolis Holiday 2020 Collection! In the pic I’m wearing Opulent Obsession, a dark creamy wine topped off with Untouchable Decadence (gold glitter). #crueltyfree #vegan #notd https://t.co/yDmNknONtJ https://t.co/g28tMcx66C",MyBeautyBunny,1,3,11,0,"['crueltyfree', 'vegan', 'notd']"
432,1.14801E+18,https://twitter.com/BeautifulWhims/status/1148006023858229249,2019-07-07 23:08:59+00:00,Who wants a new beauty from the the Hot Lips 2 @CTilburyMakeup collection? How beautiful are they? #RT #bblogger #lipstick #lipstickconfidence https://t.co/AxxIAW4D03,BeautifulWhims,2,7,20,0,"['RT', 'bblogger', 'lipstick', 'lipstickconfidence']"
433,1.09212E+18,https://twitter.com/BeautifulWhims/status/1092117568976900096,2019-02-03 17:48:13+00:00,GORGEOUS @CTilburyMakeup #eyeshadow quads - Uptown Girl &amp; Glamour Muse - Review &amp; swatches on my blog! https://t.co/WUyPjc9Mdo  #makeup #bbloggers @FemaleBloggerRT @BBlogRT https://t.co/FEst1AUVtb,BeautifulWhims,1,1,2,0,"['eyeshadow', 'makeup', 'bbloggers']"
434,1.26206E+18,https://twitter.com/BeautifulWhims/status/1262062152623378435,2020-05-17 16:47:19+00:00,I NEED THIS!! @JeffreeStar AMAZING PALETTE! https://t.co/3KpMoOtJ9W,BeautifulWhims,1,1,9,0,
435,1.49037E+18,https://twitter.com/BeautifulWhims/status/1490372180386861060,2022-02-06 17:09:52+00:00,Brand new from @herbivorebeauty - Vitamin C + Turmeric #skincare Serum.  A winning combination for glowing skin. #bbloggers Avail at @Sephora #herbivorebotanicalspartner https://t.co/ZznOHBhuDI,BeautifulWhims,1,1,5,0,"['skincare', 'bbloggers', 'herbivorebotanicalspartner']"
436,1.43003E+18,https://twitter.com/BeautifulWhims/status/1430025686387814407,2021-08-24 04:34:26+00:00,Beautiful new lotions from @derma_e 😀 #cleanbeauty #skincare #CrueltyFree #vegan - What which would you like to try? https://t.co/gkNJ9LO2Kx,BeautifulWhims,1,1,5,0,"['cleanbeauty', 'skincare', 'CrueltyFree', 'vegan']"
437,1.41769E+18,https://twitter.com/BeautifulWhims/status/1417690419903680515,2021-07-21 03:38:30+00:00,"Real facts about #sunscreen and how to find the best one for you!   @iHerb  #skincare #skincaretips #bbloggers 

https://t.co/gJELHwBzub",BeautifulWhims,1,1,1,0,"['sunscreen', 'skincare', 'skincaretips', 'bbloggers']"
438,1.37092E+18,https://twitter.com/BeautifulWhims/status/1370923274218000389,2021-03-14 02:22:33+00:00,"On my Instagram, I'm giving away this set @derma_e of #skincare products!  https://t.co/UcreNRxnb5
#Dermae #giveaway #skincare #GiveawayAlert #cbdproducts https://t.co/H7l5c3qxks",BeautifulWhims,1,4,8,0,"['skincare', 'Dermae', 'giveaway', 'skincare', 'GiveawayAlert', 'cbdproducts']"
439,1.36331E+18,https://twitter.com/BeautifulWhims/status/1363311415306588162,2021-02-21 02:15:45+00:00,Did you fall in love with @IPSY in February like I did? #Ipsy #IpsyGlam #Ipsypartner #IPSYSendLove #makeuplover https://t.co/qup9bX9eXu,BeautifulWhims,1,2,8,0,"['Ipsy', 'IpsyGlam', 'Ipsypartner', 'IPSYSendLove', 'makeuplover']"
440,1.35593E+18,https://twitter.com/BeautifulWhims/status/1355933157162315781,2021-01-31 17:37:11+00:00,"Not all foundation is created equal. This one from @Itcosmetics has skincare ingredients to improve the look of bare skin. Available in 40 shades, there is one every skin tone! #ITCosmetics #bbloggers #makeup #skincare @BBlogRT #ITcosmeticspartner https://t.co/ponJsOmrv5 https://t.co/tUEGNuv95a",BeautifulWhims,1,2,4,0,"['ITCosmetics', 'bbloggers', 'makeup', 'skincare', 'ITcosmeticspartner']"
441,1.35339E+18,https://twitter.com/BeautifulWhims/status/1353391766624329729,2021-01-24 17:18:36+00:00,"Beautiful new #skincare @Itcosmetics Retinol, Niacinamide, Vitamin E, Vitamin B5 - lots of goodness in this serum in cream! Find it at Ulta!  #HelloResults #ItCosmeticsPartner #bbloggers https://t.co/VCQOTqzd9b",BeautifulWhims,1,1,3,0,"['skincare', 'HelloResults', 'ItCosmeticsPartner', 'bbloggers']"
442,1.34852E+18,https://twitter.com/BeautifulWhims/status/1348518995347980289,2021-01-11 06:35:57+00:00,"I'm still finding incredible saving @SkinStore and picked up another bottle of my holy grail C serum @SkinCeuticals 
https://t.co/UMT0aLcuSO

I just can't trust any others like I do this one!  #skincare #skincaretips #bbloggers @bblogRT #skinstore #Skinceuticals",BeautifulWhims,1,1,1,0,"['skincare', 'skincaretips', 'bbloggers', 'skinstore', 'Skinceuticals']"
443,1.34486E+18,https://twitter.com/BeautifulWhims/status/1344855006336307207,2021-01-01 03:56:34+00:00,45 min into this and still can't log in?   @Venew_Live #BieberNYE https://t.co/ThFVW6OdgA,BeautifulWhims,1,1,6,0,['BieberNYE']
444,1.5516E+18,https://twitter.com/hudabeauty/status/1551597523097325569,2022-07-25 15:57:31+00:00,Just posted a photo https://t.co/kyTgWMgRMR,hudabeauty,1,2,10,0,
445,1.54148E+18,https://twitter.com/hudabeauty/status/1541480141867581440,2022-06-27 17:54:39+00:00,"Happiest Birthday 🎉🎉🎉 to sweetest, most down to earth princess I know! I am so proud of the woman you are becoming!! 🙏🏽❤️ @nourgiselle https://t.co/BtHIsWmB7A",hudabeauty,3,1,7,0,
446,1.54045E+18,https://twitter.com/hudabeauty/status/1540452215898488832,2022-06-24 21:50:03+00:00,"It was amazing celebrating the launch of the #FauxFilter Concealer with you all🫶🏻 Thank you my loves for making our event so special! ❤️❤️❤️ #HudaBeautyLondon #MakeYourMove @ London, United Kingdom https://t.co/30bQgOamaa",hudabeauty,5,1,11,0,"['FauxFilter', 'HudaBeautyLondon', 'MakeYourMove']"
447,1.54038E+18,https://twitter.com/hudabeauty/status/1540375632114335746,2022-06-24 16:45:44+00:00,"I really LOVED spending time with you all &amp; getting to know you guys better! ❤️❤️❤️ Thank you for smashing the beauty standards with me!!! @snatchedbywill @helinndoski @senorfenty @ London, United Kingdom https://t.co/RLngaOIXZj",hudabeauty,3,1,11,0,
448,1.53748E+18,https://twitter.com/hudabeauty/status/1537477183366737922,2022-06-16 16:48:20+00:00,Had the most incredible time with these amazing influencers! It was soo nice seeing you all at our FIRST EVER #HudaBeautyDubai event!! Love you guys 💖💖💖 #MakeYourMove #FauxFilter https://t.co/FSlpVJ6iX2,hudabeauty,9,2,13,0,"['HudaBeautyDubai', 'MakeYourMove', 'FauxFilter']"
449,1.53712E+18,https://twitter.com/hudabeauty/status/1537119930872733697,2022-06-15 17:08:44+00:00,The story behind our #FAUXFILTER Concealer (BTS) https://t.co/uwi2wxBueb via @YouTube,hudabeauty,2,2,28,1,['FAUXFILTER']
450,1.53498E+18,https://twitter.com/hudabeauty/status/1534976081236721664,2022-06-09 19:09:50+00:00,Congrats to my beautiful baby sister @monakattan! @monakattan &amp; @hassanelamin 😍😍 Check them out in this month’s issue of @harpersbazaararabia @ Dubai United Arab Emirates https://t.co/eVDfTQVTQX,hudabeauty,6,2,23,0,
451,1.53241E+18,https://twitter.com/hudabeauty/status/1532409369278783488,2022-06-02 17:10:39+00:00,"Had the most AMAZING time with these beauties It was soo nice meeting you all! Love you guys ❤️❤️❤️ Where should @ New York City, N.Y. https://t.co/doihJ2byoV",hudabeauty,2,1,15,0,
452,1.53225E+18,https://twitter.com/hudabeauty/status/1532253007190048768,2022-06-02 06:49:19+00:00,"If you are into #NFTs, Please watch, you need to know what you are getting into https://t.co/5JlvDvSs69
#NFT",hudabeauty,5,5,30,4,"['NFTs', 'NFT']"
453,1.52986E+18,https://twitter.com/hudabeauty/status/1529862713366790144,2022-05-26 16:31:08+00:00,Our biggest launch of the year LEAKED!!! | NEW #FauxFilter Concealer https://t.co/Bqu4838b6t via @YouTube,hudabeauty,2,2,19,1,['FauxFilter']
454,1.52843E+18,https://twitter.com/hudabeauty/status/1528430320206327808,2022-05-22 17:39:19+00:00,"Safari chic 🌱 🐈 
What are your plans for the summer my loves? 💚 
⠀⠀⠀⠀⠀⠀⠀⠀⠀ https://t.co/Yme1VHiJDG",hudabeauty,4,1,9,0,
455,1.52771E+18,https://twitter.com/hudabeauty/status/1527706604358991872,2022-05-20 17:43:32+00:00,"Touch up on aisle 3  Hair by @domseeley Pic by @tiagochediakphoto #hudabeauty @ New York City, N.Y. https://t.co/yEDtG1qIEO",hudabeauty,5,1,18,0,['hudabeauty']
456,1.52697E+18,https://twitter.com/hudabeauty/status/1526968598111059969,2022-05-18 16:50:58+00:00,"Just posted a photo @ New York City, N.Y. https://t.co/p1SdoSBjHq",hudabeauty,2,1,12,0,
457,1.5248E+18,https://twitter.com/hudabeauty/status/1524801805540106243,2022-05-12 17:20:54+00:00,ASMR Skincare With TikTok’s Biggest Derm - DermDoctor! https://t.co/FmPxHnYpG4 via @YouTube,hudabeauty,1,1,21,0,
458,1.51508E+18,https://twitter.com/hudabeauty/status/1515081863429246977,2022-04-15 21:37:19+00:00,"For anyone wondering how to land a lover, your welcome ⬇️😂 https://t.co/uk73NRQs0i",hudabeauty,4,4,42,1,
459,1.51343E+18,https://twitter.com/hudabeauty/status/1513434150589677570,2022-04-11 08:29:54+00:00,"Listen to the newest episode of 'Connections with Eva' 
We're exploring our connection to beauty, beauty standards, vanity, and self-love. 💅🏼🪞💋🤍
#ConnectionsWithEva

https://t.co/OXYdgm2S5m",hudabeauty,3,1,26,0,['ConnectionsWithEva']
460,1.5016E+18,https://twitter.com/hudabeauty/status/1501604485801648132,2022-03-09 17:03:02+00:00,The Best Way to Lift Your Face with Blush… Using Our New CHEEKY TINT Blu... https://t.co/8EAFCRhHZu via @YouTube,hudabeauty,2,2,34,1,
461,1.50116E+18,https://twitter.com/hudabeauty/status/1501164395052810243,2022-03-08 11:54:16+00:00,@TaliaZoref @Forbes @EyesoFashionNFT It was lovely meeting you beautiful! And thank you so SO much for this amazing gift. Truly means the world to me ❤️ Sending you lots of love! 🤗,hudabeauty,1,4,14,1,
462,1.49907E+18,https://twitter.com/hudabeauty/status/1499067101629358085,2022-03-02 17:00:23+00:00,How an OVER THE TOP Beauty Blogger Gets Ready for a Vogue Cover Shoot https://t.co/fQAYu6DWRm via @YouTube,hudabeauty,2,2,26,0,
463,1.49607E+18,https://twitter.com/hudabeauty/status/1496072917460951043,2022-02-22 10:42:33+00:00,Today on 22.02.2022 my little sweet sister @Monakattan is getting married to an amazing man in a very intimate family gathering in celebration of their love in the most beautiful way! I'm so happy for them!!! Wishing them a blessed union #MoHas 🤍 Posting pics later on IG,hudabeauty,8,2,104,0,['MoHas']
464,1.49461E+18,https://twitter.com/hudabeauty/status/1494606746966499350,2022-02-18 09:36:31+00:00,Here's an old one I did with @MonaKattan in Arabic :) The only diet that has really worked for her https://t.co/fjUjTZewrt,hudabeauty,1,2,18,0,
465,1.4946E+18,https://twitter.com/hudabeauty/status/1494602258239135769,2022-02-18 09:18:41+00:00,Hi my loves!!! Hope everyone is amazing :))) Some of you guys noticed that I have lost some weight and have been asking what I'm doing so I shot a video for you my loves which will be going up on my YouTube channel next Wednesday :))) Let me know what else you want to see,hudabeauty,4,1,59,1,
466,1.49345E+18,https://twitter.com/hudabeauty/status/1493449035855892484,2022-02-15 04:56:11+00:00,"OMG!!!!!! New DP, your art is so beautiful! I am such a huge fan!! https://t.co/mibnqHjuYQ",hudabeauty,9,18,94,2,
467,1.4925E+18,https://twitter.com/hudabeauty/status/1492504450849820673,2022-02-12 14:22:45+00:00,SOOO Happy to add this beautiful #NFT to my collection.. Thank you @Alisha_illustr .. Keep Inspiring Beautiful!! https://t.co/abTpyZ5c5v,hudabeauty,6,6,87,4,['NFT']
468,1.49146E+18,https://twitter.com/hudabeauty/status/1491463347837063169,2022-02-09 17:25:46+00:00,WISHFUL TURNS 2 &amp; WE'RE DOING A HUGE GIVEAWAY!!! https://t.co/TgfuQLmLTb via @YouTube,hudabeauty,2,1,19,0,
469,1.49094E+18,https://twitter.com/hudabeauty/status/1490943409959632900,2022-02-08 06:59:43+00:00,We have something coming you might like...👀 https://t.co/oTXNiN53uU,hudabeauty,1,2,17,0,
470,1.48892E+18,https://twitter.com/hudabeauty/status/1488921718383124489,2022-02-02 17:06:15+00:00,Is everyone getting RICH off NFT’s? https://t.co/IHxMfaT4rK via @YouTube,hudabeauty,7,4,32,0,
471,1.48877E+18,https://twitter.com/hudabeauty/status/1488769386894798849,2022-02-02 07:00:56+00:00,Soo happy to hear that :))) Thank you for sharing my love https://t.co/Pqh04QzN4N,hudabeauty,1,2,22,0,
472,1.48779E+18,https://twitter.com/hudabeauty/status/1487790574178603015,2022-01-30 14:11:29+00:00,I CANNOT wait till Feb 2!!! #NFT #Zipcy8888 https://t.co/tob9tuHuoA,hudabeauty,19,30,120,7,"['NFT', 'Zipcy8888']"
473,1.48563E+18,https://twitter.com/hudabeauty/status/1485633661445845004,2022-01-24 15:20:41+00:00,"Obssessed with this new NFT I got from my hubby 
@chris_goncalo, he has great taste😍
Love your work @_r0yart, what a beautiful 1/1 in collaboration with 
@iweirddo #NFTs #NFTProject https://t.co/XmdKU757AS",hudabeauty,19,11,110,6,"['NFTs', 'NFTProject']"
474,1.48514E+18,https://twitter.com/hudabeauty/status/1485135633119350785,2022-01-23 06:21:42+00:00,"Just picked up one of my favorite new NFTs from @worldofwomennft She is part of the royalty club, which means I get royalties on any pieces sold from this collection on secondary sales!! #worldofwomennft #NFTs https://t.co/CshBMJj5yD",hudabeauty,140,101,1297,26,"['worldofwomennft', 'NFTs']"
475,1.48421E+18,https://twitter.com/hudabeauty/status/1484212117964304384,2022-01-20 17:11:58+00:00,How do NFTs work? https://t.co/HdohegejzW via @YouTube,hudabeauty,14,16,99,6,
476,1.48165E+18,https://twitter.com/hudabeauty/status/1481648096165580800,2022-01-13 15:23:28+00:00,Huda Kattan's Nighttime Skincare Routine | Go To Bed With Me | Harper's ... https://t.co/o0LWxbzYQ3 via @YouTube,hudabeauty,4,2,33,0,
477,1.47623E+18,https://twitter.com/hudabeauty/status/1476234447439773701,2021-12-29 16:51:34+00:00,How We Spent the Holidays This Year! https://t.co/sjJZbAmeJr via @YouTube,hudabeauty,3,2,23,0,
478,1.46608E+18,https://twitter.com/hudabeauty/status/1466078108734439442,2021-12-01 16:13:54+00:00,How I do Thanksgiving https://t.co/vbiU7AdMwS via @YouTube,hudabeauty,3,1,29,0,
479,1.46357E+18,https://twitter.com/hudabeauty/status/1463567639108886530,2021-11-24 17:58:11+00:00,"My Fav Influencer Just Launched A Brand, Must See! https://t.co/vWrICm1xfu via @YouTube",hudabeauty,2,1,23,0,
480,1.46101E+18,https://twitter.com/hudabeauty/status/1461013043186487296,2021-11-17 16:47:08+00:00,First time traveling in 2 YEARS since COVID!!! https://t.co/p0bLdWocwB via @YouTube,hudabeauty,3,2,33,0,
481,1.45594E+18,https://twitter.com/hudabeauty/status/1455941493789761545,2021-11-03 16:54:36+00:00,A DAY IN THE LIFE: HUDA KATTAN https://t.co/V8UCZDZO19 via @YouTube,hudabeauty,2,7,40,0,
482,1.45121E+18,https://twitter.com/hudabeauty/status/1451206193087713286,2021-10-21 15:18:13+00:00,REVEALING! Huda Beauty Rose Quartz Palette &amp; Collection!!! https://t.co/Fj0HktmIYh via @YouTube,hudabeauty,5,6,54,2,
483,1.44891E+18,https://twitter.com/hudabeauty/status/1448909620890816519,2021-10-15 07:12:27+00:00,MY FIRST VLOG: Forcing My Team to Pierce Their Ears https://t.co/2nmIpy6eni via @YouTube,hudabeauty,2,3,30,0,
484,1.43511E+18,https://twitter.com/hudabeauty/status/1435107206370889729,2021-09-07 05:06:35+00:00,My Brow routine using only 1 product #BombBrows Full ’N Fluffy Fiber Gel https://t.co/ocAm1VQr1K via @YouTube,hudabeauty,5,5,50,0,['BombBrows']
485,1.43301E+18,https://twitter.com/hudabeauty/status/1433007956212297733,2021-09-01 10:04:55+00:00,@adiwildridge Thank you so much beautiful! Your feedback means the world to me ✨ I adore you! ❤️,hudabeauty,1,1,2,0,
