sentiment,username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags,processed,cleantext_no_spell,cleantext_no_spell_no_lemma
0,E_LIE_D,False,0,"Wow.. I want Job.
Makeup Artist !!

ELIED @E_LIE_D is Saying "" I want to Touch !!!!!!!!!!!!! Only ELIED !!!!!!!!!!!!!!!!!!!!! Hahahaha... "" For ADAM LAMBERT @adamlambert.

#elied #adamlambert #Artist #Singer #Sing #Song #Music #8th #40th #28 #40 #Rockstar #Makeup #Guide #2021 👑 https://t.co/T8bGobcF2k",2021-12-27 23:00:18+00:00,Argentina,0,0,0,https://twitter.com/E_LIE_D/status/1475602467341496322,"['elied', 'adamlambert', 'Artist', 'Singer', 'Sing', 'Song', 'Music', '8th', '40th', '28', '40', 'Rockstar', 'Makeup', 'Guide', '2021']",wow i want job makeup artist rely be say i want to touch only rely hahahaha for adam lambert crown,wow i want job makeup artist rely be say i want to touch only rely hahahaha for adam lambert crown,wow i want job makeup artist rely be say i want to touch only rely hahahaha for adam lambert crown
1,KleanColor,False,3607,"Tis the season to sparkle.✨ Happy Holidays!🎄 Wishing you and yours a fun and festive holiday season!🥰 Thank you for another amazing year! With Love, The KleanColor Team!😊
#KleanColor #holiday #greetings #mua #makeup #cosmetics #beauty
-
https://t.co/dndpkNRG3v https://t.co/z9N7PBv4Tr",2021-12-24 16:00:01+00:00,Argentina,0,1,1,https://twitter.com/KleanColor/status/1474409537859772416,"['KleanColor', 'holiday', 'greetings', 'mua', 'makeup', 'cosmetics', 'beauty']",it be the season to spare spark happy holiday Christmas_tree wish you and yours a fun and festive holiday season smiling_face_with_hearts thank you for another amaze year with love the kleancolor team smiling_face_with_smiling_eyes,it be the season to spare spark happy holiday Christmas_tree wish you and yours a fun and festive holiday season smiling_face_with_hearts thank you for another amaze year with love the kleancolor team smiling_face_with_smiling_eyes,it be the season to spare spark happy holiday Christmas_tree wish you and yours a fun and festive holiday season smiling_face_with_hearts thank you for another amaze year with love the kleancolor team smiling_face_with_smiling_eyes
1,BriesBodyShop,False,35,"Apply a small amount of the British Rose Hand Cream to your hands when needed. Rub your hands together to coat them. When you can, give your hands a treat and carefully massage into your skin. 🌹
https://t.co/HQ4kFAJVSV 
#TBSAH #Skincare #SkincareProducts https://t.co/eH86ljHKTf",2021-12-27 22:50:12+00:00,Argentina,0,0,0,https://twitter.com/BriesBodyShop/status/1475599926235127809,"['TBSAH', 'Skincare', 'SkincareProducts']",apply a small amount of the british rise hand cream to your hand when need rub your hand together to coat them when you can give your hand a treat and carefully massage into your skin rise,apply a small amount of the british rise hand cream to your hand when need rub your hand together to coat them when you can give your hand a treat and carefully massage into your skin rise,apply a small amount of the british rise hand cream to your hand when need rub your hand together to coat them when you can give your hand a treat and carefully massage into your skin rise
1,Diana__usa,False,273,"🅰️Gentle without hurting the skin

🅱️Make you  more young！

#beautyqueen #beauty #girl #girlpower #makeup #makeuplooks #women #eye #eyemasks #under https://t.co/3AGXP9mT0G",2021-12-27 09:51:56+00:00,Argentina,0,0,3,https://twitter.com/Diana__usa/status/1475404070261116928,"['beautyqueen', 'beauty', 'girl', 'girlpower', 'makeup', 'makeuplooks', 'women', 'eye', 'eyemasks', 'under']",A_button_ blood_type gentle without hurt the skin B_button_ blood_type make you more young,A_button_ blood_type gentle without hurt the skin B_button_ blood_type make you more young,A_button_ blood_type gentle without hurt the skin B_button_ blood_type make you more young
0,koribearrr,False,554,"Peppermint vibes 
Follow me on https://t.co/qeQ4BFRRzV 
#christmasmakeup #makeuptransformation #cutcreasemakeup #makeuplooks #mua #mue https://t.co/70TGwScVd0",2021-12-11 18:34:58+00:00,Argentina,3,0,7,https://twitter.com/koribearrr/status/1469737489476820993,"['christmasmakeup', 'makeuptransformation', 'cutcreasemakeup', 'makeuplooks', 'mua', 'mue']",peppermint vibes follow me on,peppermint vibes follow me on,peppermint vibes follow me on
1,DonneBai,False,173,Y'all know I like taking mental breaks but this time I came back with some awesome news babes... #GirlTalkZA #HairGoals https://t.co/3Cb8hRkkvz,2021-12-22 09:39:51+00:00,Argentina,1,2,3,https://twitter.com/DonneBai/status/1473589089626918922,"['GirlTalkZA', 'HairGoals']",you all know i like take mental break but this time i come back with some awesome news base,you all know i like take mental break but this time i come back with some awesome news base,you all know i like take mental break but this time i come back with some awesome news base
1,gersatwit,False,74,"Have a friend in need of some rest and relaxation? ❤
Indulge them with these matching body butter and mask duos for an all over fabulous feeling. 🥰
Which will you pick?

https://t.co/TX2BIu7BFW

#Rest #Relaxation #Skincare https://t.co/XKMqOZddvF",2021-12-27 20:07:59+00:00,Argentina,0,0,0,https://twitter.com/gersatwit/status/1475559102218702855,"['Rest', 'Relaxation', 'Skincare']",have a friend in need of some rest and relaxation red_heart indulge them with these match body butter and mask duos for an all over fabulous feel smiling_face_with_hearts which will you pick,have a friend in need of some rest and relaxation red_heart indulge them with these match body butter and mask duos for an all over fabulous feel smiling_face_with_hearts which will you pick,have a friend in need of some rest and relaxation red_heart indulge them with these match body butter and mask duos for an all over fabulous feel smiling_face_with_hearts which will you pick
1,beautyreponlin2,False,18,"Are you ready to make a commitment to your skin with my Distillery range? ✨ 

There's tonnes of products to pick from to help you get beautiful skin. 

https://t.co/4MwHP74QX3

#skincareroutine #skincareluxury #skincaretips#skincareproducts https://t.co/MtauHc2ZhY",2021-09-28 14:15:18+00:00,Argentina,0,0,0,https://twitter.com/beautyreponlin2/status/1442855441537589256,"['skincareroutine', 'skincareluxury', 'skincaretips', 'skincareproducts']",be you ready to make a commitment to your skin with my distillery range spark there be tonnes of products to pick from to help you get beautiful skin,be you ready to make a commitment to your skin with my distillery range spark there be tonnes of products to pick from to help you get beautiful skin,be you ready to make a commitment to your skin with my distillery range spark there be tonnes of products to pick from to help you get beautiful skin
0,shopnaorganics,False,153,"We are truly thankful to you for keeping us in mind whenever you need products that satisfy your skin needs and giving us the chance to grow as a brand. Happy new month and don’t forget to be consistent with your skincare routine. 
#happynewmonth
#skincareroutines https://t.co/VsrEQg1YPr",2021-11-01 08:56:18+00:00,Argentina,0,4,7,https://twitter.com/shopnaorganics/status/1455096349712605189,"['happynewmonth', 'skincareroutines']",we be truly thankful to you for keep us in mind whenever you need products that satisfy your skin need and give us the chance to grow as a brand happy new month and do not forget to be consistent with your sincere routine,we be truly thankful to you for keep us in mind whenever you need products that satisfy your skin need and give us the chance to grow as a brand happy new month and do not forget to be consistent with your sincere routine,we be truly thankful to you for keep us in mind whenever you need products that satisfy your skin need and give us the chance to grow as a brand happy new month and do not forget to be consistent with your sincere routine
0,essentiascape,False,16,"Our handmade all-natural lotion just got better with the infusion of Colloidal Oatmeal. 

Colloidal Oatmeal is used to lock in moisture soothing dry, irritated skin, as well as an anti-inflammatory, and antioxidant.

https://t.co/FM8wOZEsdQ

#essentiascape #skinlove #giftideas https://t.co/x9bhyOUXPX",2021-11-24 00:01:02+00:00,Argentina,0,0,2,https://twitter.com/essentiascape/status/1463296564030545925,"['essentiascape', 'skinlove', 'giftideas']",our handmade all natural motion just get better with the infusion of colloidal oatmeal colloidal oatmeal be use to lock in moisture smooth dry irritate skin as well as an anti inflammatory and antioxidant,our handmade all natural motion just get better with the infusion of colloidal oatmeal colloidal oatmeal be use to lock in moisture smooth dry irritate skin as well as an anti inflammatory and antioxidant,our handmade all natural motion just get better with the infusion of colloidal oatmeal colloidal oatmeal be use to lock in moisture smooth dry irritate skin as well as an anti inflammatory and antioxidant
1,SkinYoga,False,502,"Did you know these skincare tips?

https://t.co/W1zdjTC29M

#skincare #skinyoga #healthyskin #diet #skintips https://t.co/DcCjzYGNsf",2021-11-22 06:37:43+00:00,Argentina,0,0,0,https://twitter.com/SkinYoga/status/1462671618438750214,"['skincare', 'skinyoga', 'healthyskin', 'diet', 'skintips']",do you know these sincere tip,do you know these sincere tip,do you know these sincere tip
0,FrankieRoseCo,False,1344,"@karengalvann_ wears our Matte Perfection Foundation in the shade Olive and Our Lil Secret Concealer in the shade Chai 🤍

#mua #makeup #motd #frankierosecosmetics #grwm #makeuplooks #makeupoftheday https://t.co/FuapjWOB07",2021-11-25 23:01:37+00:00,Argentina,0,1,0,https://twitter.com/FrankieRoseCo/status/1464006387663401009,"['mua', 'makeup', 'motd', 'frankierosecosmetics', 'grwm', 'makeuplooks', 'makeupoftheday']",wear our matte perfection foundation in the shade olive and our lil secret conceal in the shade chain white_heart,wear our matte perfection foundation in the shade olive and our lil secret conceal in the shade chain white_heart,wear our matte perfection foundation in the shade olive and our lil secret conceal in the shade chain white_heart
1,lexipaul,False,7,"Facials are so amazing for your face! 🧖‍♀️🧖‍♂️
With some fantastic benefits:

💚 Stress relief
💚 Skin rejuvenation
💚 Reduce blemishes
💚 Improved circulation

When did you last treat yourself to a facial?

#Skincare #Facecare #TBSAH #SelfCare https://t.co/MEUf2LQAbE",2022-08-23 18:10:22+00:00,Argentina,0,2,0,https://twitter.com/lexipaul/status/1562140204391186436,"['Skincare', 'Facecare', 'TBSAH', 'SelfCare']",facial be so amaze for your face woman_in_steam_room man_in_steam_room with some fantastic benefit green_heart stress relief green_heart skin rejuvenation green_heart reduce blemish green_heart improve circulation when do you last treat yourself to a facial,facial be so amaze for your face woman_in_steam_room man_in_steam_room with some fantastic benefit green_heart stress relief green_heart skin rejuvenation green_heart reduce blemish green_heart improve circulation when do you last treat yourself to a facial,facial be so amaze for your face woman_in_steam_room man_in_steam_room with some fantastic benefit green_heart stress relief green_heart skin rejuvenation green_heart reduce blemish green_heart improve circulation when do you last treat yourself to a facial
0,nadubeauty,False,660,"Ending Summer With A Bang!! Enjoy 50% OFF your order with us as a Thank You for an amazing summer. Happy Shopping 🛒🛍️🤩
@nadubeauty

https://t.co/BlMmn0gIU8

#smallbusiness #skincare  #SmallBusinessSaturday #blackownedbusiness #blackbusinessmonth #giftideas https://t.co/TEkzdf8BJ7",2022-08-30 18:28:43+00:00,Argentina,0,1,0,https://twitter.com/nadubeauty/status/1564681539136286721,"['smallbusiness', 'skincare', 'SmallBusinessSaturday', 'blackownedbusiness', 'blackbusinessmonth', 'giftideas']",end summer with a bang enjoy 50 off your order with us as a thank you for an amaze summer happy shop shopping_cart shopping_bags star strike,end summer with a bang enjoy 50 off your order with us as a thank you for an amaze summer happy shop shopping_cart shopping_bags star strike,end summer with a bang enjoy 50 off your order with us as a thank you for an amaze summer happy shop shopping_cart shopping_bags star strike
0,shorelinevisual,False,2,Pawleys Island Pier in South Carolina. #photography #nikon #beauty #sunrise https://t.co/377Tpe7srr,2022-07-04 01:37:34+00:00,Canada,0,1,0,https://twitter.com/shorelinevisual/status/1543770966031048705,"['photography', 'nikon', 'beauty', 'sunrise']",valleys island pier in south carolina,valleys island pier in south carolina,valleys island pier in south carolina
1,ColorMeCej,False,303,"I’ll take any reason to flex in GREEN #happystpatricksday ☘️💚🍀

#tiktok #makeup #makeuplook #makeuptransformation #transition @ Atlanta, Georgia https://t.co/6t0emUZdzb",2022-03-17 22:33:20+00:00,United States,0,0,0,https://twitter.com/ColorMeCej/status/1504586713317974023,"['happystpatricksday', 'tiktok', 'makeup', 'makeuplook', 'makeuptransformation', 'transition']",i will take any reason to flex in green shamrock green_heart four_leaf_clover atlanta georgia,i will take any reason to flex in green shamrock green_heart four_leaf_clover atlanta georgia,i will take any reason to flex in green shamrock green_heart four_leaf_clover atlanta georgia
